Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","60675","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2008","2008","1000 USD","60368","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2009","2009","1000 USD","47064","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2010","2010","1000 USD","43849","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2011","2011","1000 USD","53709","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2012","2012","1000 USD","60075","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2013","2013","1000 USD","55445","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2014","2014","1000 USD","75721","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2015","2015","1000 USD","50877","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2016","2016","1000 USD","27358","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2017","2017","1000 USD","49774","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2018","2018","1000 USD","43842","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2019","2019","1000 USD","34054","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2020","2020","1000 USD","35584","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","34714","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01341","Apples","2022","2022","1000 USD","46860","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1997","1997","1000 USD","925","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1998","1998","1000 USD","1308","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1999","1999","1000 USD","972","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2000","2000","1000 USD","562","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2001","2001","1000 USD","648","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2002","2002","1000 USD","1030","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2003","2003","1000 USD","665","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2004","2004","1000 USD","1859","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2005","2005","1000 USD","1888","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2006","2006","1000 USD","5072","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2007","2007","1000 USD","3934","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2008","2008","1000 USD","5669","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2009","2009","1000 USD","3197","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2010","2010","1000 USD","2131","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2011","2011","1000 USD","7219","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2012","2012","1000 USD","6352","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2013","2013","1000 USD","8640","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2014","2014","1000 USD","9309","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2015","2015","1000 USD","7319","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2016","2016","1000 USD","11704","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2017","2017","1000 USD","9605","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2018","2018","1000 USD","11134","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2019","2019","1000 USD","13020","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2020","2020","1000 USD","12672","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2021","2021","1000 USD","11059","E","Estimated value"
"QV","Value of Agricultural Production","051","Armenia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2022","2022","1000 USD","16025","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1991","1991","1000 USD","142138","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1992","1992","1000 USD","197795","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1993","1993","1000 USD","179209","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1994","1994","1000 USD","173677","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1995","1995","1000 USD","199929","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1996","1996","1000 USD","238955","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1997","1997","1000 USD","280380","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1998","1998","1000 USD","170746","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","1999","1999","1000 USD","207097","E","Estimated value"
"QV","Value of Agricultural Production","036","Australia","57","Gross Production Value (current thousand US$)","01341","Apples","2000","2000","1000 USD","158640","E","Estimated value"
